Public_ID	Family_ID	Zygosity	Sex	Duplicate	OtherTwin	NRD	nSNPs	Depth	Singletons	TsTv	Discord	Het	HomAlt	NumRelationsIBD0125	PiHat0125	PCAfail	SexCheck	ALSPAC_Pop_Strat_QC	ALSPAC_Relatedness_QC	ALSPAC_Other_QC	PhenoNum	SeqQCPass	PopQCPass	RelQCPass	CotwinQCPass	DuplicateQCPass	Pass
UK10K_588721	UK10K1810	Dizygotic	female	NA	NA	0.551	3400348	6.091	6060	2.091	0.33	22.97	12.41	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_589789	UK10K131	Dizygotic	female	NA	UK10K_28896	0.39	3390798	5.773	2700	2.089	0.2	24.14	11.98	0	UK10K_28896	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_592143	UK10K1527	Dizygotic	female	NA	NA	0.556	3426462	5.182	10752	2.092	0.29	25.36	11.29	0	NA	NA	NA	NA	NA	NA	22	yes	yes	yes	yes	yes	yes
UK10K_598620	UK10K1857	Dizygotic	female	NA	NA	0.681	3387623	6.409	5761	2.087	0.37	22.92	12.6	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_60822	UK10K370	Monozygotic	female	NA	NA	0.442	3406491	5.818	4433	2.089	0.17	23.02	12.33	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_61053	UK10K621	Dizygotic	female	NA	NA	0.42	3388035	6.5	7244	2.093	0.22	24	12.39	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_62503	UK10K589	Dizygotic	female	NA	NA	0.417	3389041	6.909	5310	2.091	0.31	24.13	11.95	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_625776	UK10K1880	Dizygotic	female	NA	NA	0.465	3396093	5	4544	2.092	0.26	23.95	11.57	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_63713	UK10K213	Dizygotic	female	NA	NA	0.452	3405736	5.318	4822	2.09	0.23	24.53	12.48	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_64372	UK10K715	Dizygotic	female	NA	NA	0.455	3388126	6.727	5416	2.09	0.23	23.19	11.93	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_647385	UK10K1692	Dizygotic	female	NA	NA	0.434	3387548	5.864	5318	2.091	0.17	23.61	12.83	0	NA	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_64745	UK10K842	Dizygotic	female	NA	NA	0.481	3393697	5.318	4833	2.091	0.24	24.49	11.91	0	NA	NA	NA	NA	NA	NA	25	yes	yes	yes	yes	yes	yes
UK10K_65319	UK10K1855	Dizygotic	female	NA	NA	0.482	3370381	5.091	3817	2.092	0.24	23.68	12.96	0	NA	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_6555	UK10K1455	Dizygotic	female	NA	NA	0.461	3382213	5.909	5142	2.09	0.32	23.73	12.58	0	NA	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_660217	UK10K1889	Dizygotic	female	NA	NA	0.383	3398998	6.636	5540	2.091	0.26	24.74	12.74	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_662942	UK10K1876	Dizygotic	female	NA	NA	0.403	3392091	6.682	5526	2.088	0.21	24.79	11.83	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_66322	UK10K457	Dizygotic	female	NA	NA	0.484	3402042	5.545	4749	2.092	0.26	22.85	13.66	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_664532	UK10K1612	Dizygotic	female	NA	NA	0.522	3385626	5.545	5526	2.09	0.28	23.48	12.71	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_67262	UK10K1372	Dizygotic	female	NA	NA	0.485	3398847	6.273	5603	2.09	0.25	23.79	12.18	0	NA	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_67814	UK10K287	Dizygotic	female	NA	NA	0.468	3389654	5.364	4542	2.089	0.21	25.65	11.98	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_681354	UK10K731	Dizygotic	female	NA	UK10K_153436	0.566	3388454	4.864	3322	2.088	0.25	23.34	12.23	0	UK10K_153436	NA	NA	NA	NA	NA	30	yes	yes	no	yes	yes	no
UK10K_682420	UK10K1764	Dizygotic	female	NA	NA	0.439	3386464	5.864	5512	2.09	0.26	23.63	11.54	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_69452	UK10K223	Monozygotic	female	NA	NA	NA	3392949	6	5307	2.091	0.13	23.73	12.58	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_70795	UK10K1351	Monozygotic	female	NA	NA	NA	3389333	6.545	6672	2.089	0.19	24.58	12.59	0	NA	NA	NA	NA	NA	NA	20	yes	yes	yes	yes	yes	yes
UK10K_715654	UK10K115	Dizygotic	female	NA	UK10K_4657	0.395	3393086	5.636	2828	2.086	0.18	23.61	12.17	0	UK10K_4657	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_717	UK10K615	Dizygotic	female	NA	NA	NA	3384986	5.727	4498	2.093	0.26	22.83	12.27	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_719	UK10K616	Dizygotic	female	NA	NA	0.422	3386036	5.864	5005	2.091	0.18	23.01	12.39	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_720624	UK10K1636	Dizygotic	female	NA	NA	0.416	3357621	5.909	5228	2.095	0.22	24.12	11.85	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_725906	UK10K1905	Dizygotic	female	NA	NA	0.348	3402789	6.727	5601	2.092	0.16	23.25	12.53	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_73534	UK10K456	Dizygotic	female	NA	NA	0.391	3380083	5.909	4189	2.091	0.16	24.27	11.98	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_744380	UK10K1755	Dizygotic	female	NA	NA	0.379	3376258	6.364	5260	2.09	0.19	23.06	12.48	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_74443	UK10K333	Dizygotic	female	NA	NA	0.45	3396800	5.682	4950	2.091	0.19	22.67	13.04	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_76905	UK10K605	Dizygotic	female	NA	NA	0.408	3386546	6.636	5850	2.089	0.22	22.49	12.65	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_7757	UK10K387	Dizygotic	female	NA	NA	0.466	3399248	4.955	4101	2.091	0.19	22.53	13.13	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_776	UK10K95	Dizygotic	female	NA	NA	0.424	3385748	5.864	5317	2.089	0.22	22.29	12.56	0	NA	NA	NA	NA	NA	NA	24	yes	yes	yes	yes	yes	yes
UK10K_780208	UK10K1894	Dizygotic	female	NA	NA	NA	3384034	4.955	5284	2.094	1.15	24.65	12.4	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_781532	UK10K1892	Dizygotic	female	NA	NA	0.388	3400547	6.591	5797	2.09	0.18	24.48	11.89	0	NA	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_785465	UK10K1060	Dizygotic	female	NA	UK10K_275838	0.846	3378276	5.545	2968	2.09	0.44	23.64	12.83	0	UK10K_275838	NA	NA	NA	NA	NA	37	yes	yes	yes	yes	yes	yes
UK10K_78797	UK10K400	Dizygotic	female	NA	NA	0.44	3378299	4.909	4161	2.092	0.19	22.59	12.94	0	NA	NA	NA	NA	NA	NA	20	yes	yes	yes	yes	yes	yes
UK10K_78873	UK10K290	Dizygotic	female	NA	NA	0.398	3391627	5.818	4610	2.089	0.18	22.62	12.83	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_79980	UK10K1501	Dizygotic	female	NA	NA	0.446	3383970	5.5	4567	2.088	0.18	20.47	12.85	0	NA	NA	NA	NA	NA	NA	20	yes	yes	yes	yes	yes	yes
UK10K_81503	UK10K428	Dizygotic	female	NA	NA	0.459	3389640	5.864	7256	2.089	0.17	23.54	12.17	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_81783	UK10K1447	Dizygotic	female	NA	NA	0.41	3379636	5.864	4782	2.088	0.28	22.35	12.41	0	NA	NA	NA	NA	NA	NA	21	yes	yes	yes	yes	yes	yes
UK10K_8494	UK10K143	Dizygotic	female	NA	NA	0.393	3389687	6.5	5303	2.089	0.25	23.08	12.66	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_85892	UK10K1631	Dizygotic	female	NA	UK10K_156456	0.397	3402182	6.227	3497	2.089	0.22	23.95	12.35	0	UK10K_156456	NA	NA	NA	NA	NA	NA	yes	yes	yes	no	yes	no
UK10K_8676	UK10K145	Dizygotic	female	NA	NA	0.454	3397219	4.909	4264	2.092	0.28	23.93	12.23	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_87049	UK10K1718	Dizygotic	female	NA	NA	0.644	3370106	5.682	4557	2.094	0.22	21.49	13	0	NA	NA	NA	NA	NA	NA	36	yes	yes	yes	yes	yes	yes
UK10K_87712	UK10K389	Dizygotic	female	NA	NA	0.481	3385483	4.864	3937	2.091	0.36	22.14	12.78	0	NA	NA	NA	NA	NA	NA	40	yes	yes	yes	yes	yes	yes
UK10K_88112	UK10K549	Dizygotic	female	NA	NA	0.431	3380860	5.636	4942	2.088	0.16	22.92	12.51	0	NA	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_88423	UK10K418	Dizygotic	female	NA	NA	0.501	3364515	5.227	4606	2.093	0.23	22.62	13	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_88736	UK10K704	Dizygotic	female	NA	NA	0.402	3393479	6.682	5767	2.091	0.19	23.12	12.77	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_89330	UK10K377	Dizygotic	female	NA	NA	0.351	3388765	6.727	5072	2.088	0.16	22.63	13.09	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_89339	UK10K1327	Dizygotic	female	NA	NA	0.459	3405661	5.455	4621	2.091	0.32	25.2	11.65	0	NA	NA	NA	NA	NA	NA	17	yes	yes	yes	yes	yes	yes
UK10K_89961	UK10K291	Dizygotic	female	NA	UK10K_478874	0.436	3382739	5.773	3207	2.091	0.26	23.01	12.28	0	UK10K_478874	NA	NA	NA	NA	NA	NA	yes	yes	yes	no	yes	no
UK10K_90373	UK10K427	Dizygotic	female	NA	NA	0.452	3393097	5.682	5517	2.092	0.18	23.9	12.31	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_91523	UK10K1298	Dizygotic	female	NA	NA	0.428	3393956	5.773	5263	2.088	0.27	23.2	13.19	0	NA	NA	NA	NA	NA	NA	24	yes	yes	yes	yes	yes	yes
UK10K_91928	UK10K1495	Monozygotic	female	NA	NA	0.424	3387796	6.5	5629	2.088	0.26	23.86	11.86	0	NA	NA	NA	NA	NA	NA	19	yes	yes	yes	yes	yes	yes
UK10K_93556	UK10K734	Dizygotic	female	NA	NA	0.428	3373808	6.227	4960	2.085	0.19	23.11	12.13	0	NA	NA	NA	NA	NA	NA	39	yes	yes	yes	yes	yes	yes
UK10K_935688	UK10K1031	Dizygotic	female	NA	NA	0.472	3392617	4.909	4649	2.091	0.25	23.78	12.65	0	NA	NA	NA	NA	NA	NA	27	yes	yes	yes	yes	yes	yes
UK10K_94608	UK10K507	Monozygotic	female	NA	NA	0.484	3374880	4.773	3631	2.092	0.15	23.04	12.66	0	NA	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_9750	UK10K1868	Monozygotic	female	NA	NA	NA	3378482	4.727	3841	2.088	0.19	22.83	13.41	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_97889	UK10K330	Dizygotic	female	NA	NA	0.455	3392088	5.818	5406	2.09	0.21	23.1	12.73	0	NA	NA	NA	NA	NA	NA	38	yes	yes	yes	yes	yes	yes
UK10K_981231	UK10K217	Dizygotic	female	NA	UK10K_58512	0.384	3390978	5.545	3237	2.091	0.19	23.77	12.18	0	UK10K_58512	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_ALS5085249	NA	NA	male	NA	NA	0.313	3394461	6.909	5353	2.092	0.2	24.09	12.95	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5085250	NA	NA	male	NA	NA	0.307	3397429	6.636	5426	2.094	0.3	24.27	12.44	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085251	NA	NA	male	NA	NA	0.379	3372452	5.909	4619	2.091	0.2	23.95	12.29	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085252	NA	NA	male	NA	NA	0.31	3373509	6	5657	2.093	0.1	21.84	13.95	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085253	NA	NA	male	NA	NA	0.361	3404537	5.864	4855	2.093	0.1	22.31	13.39	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085254	NA	NA	male	NA	NA	0.323	3389646	6	5624	2.091	0.3	24.43	11.45	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085255	NA	NA	male	NA	NA	0.334	3433126	7	9678	2.093	0.2	25.1	11.93	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_ALS5085256	NA	NA	male	NA	NA	0.368	3387080	6	4973	2.093	0.2	23.73	12.51	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085257	NA	NA	male	NA	NA	0.38	3385297	5	4146	2.091	0.1	22.37	12.7	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_ALS5085258	NA	NA	male	NA	NA	0.272	3382820	6.909	5623	2.093	0.2	23.72	12.15	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085259	NA	NA	male	NA	NA	0.362	3375603	5.227	4535	2.09	0.2	21.96	13.32	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5085260	NA	NA	male	NA	NA	0.32	3391656	6.273	5192	2.095	0.2	24.09	12.55	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085261	NA	NA	male	NA	NA	0.266	3375494	7.864	6289	2.091	0.2	22.73	13.2	0	NA	NA	NA	NA	NA	NA	24	yes	yes	yes	yes	yes	yes
UK10K_ALS5085262	NA	NA	male	NA	NA	0.343	3383892	5.773	4638	2.09	0.2	24.08	12.19	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085263	NA	NA	male	NA	NA	0.232	3403757	8	6498	2.094	0.1	24.65	11.67	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085264	NA	NA	male	NA	NA	0.326	3394153	5.909	4726	2.094	0.2	23.98	12.58	0	NA	NA	NA	NA	NA	NA	20	yes	yes	yes	yes	yes	yes
UK10K_ALS5085265	NA	NA	male	NA	NA	0.302	3385755	5.909	5224	2.094	0.1	22.04	12.55	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085266	NA	NA	male	NA	NA	0.258	3375307	7	6191	2.093	0.2	24.61	12.14	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085267	NA	NA	male	NA	NA	0.335	3380999	6.545	6627	2.09	0.3	23.22	12.28	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5085268	NA	NA	male	NA	NA	0.279	3393322	7	6032	2.093	0.1	22.73	12.41	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085269	NA	NA	male	NA	NA	0.333	3393927	5.773	4877	2.09	0.1	24.35	13.09	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5085270	NA	NA	male	NA	NA	0.321	3404829	5.909	5074	2.093	0.2	24.66	11.9	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085271	NA	NA	male	NA	NA	0.358	3384873	6	6664	2.091	0.2	22.77	12.9	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085272	NA	NA	male	NA	NA	0.337	3369235	6.045	5971	2.094	0.4	23.61	11.53	0	NA	NA	NA	NA	NA	NA	21	yes	yes	yes	yes	yes	yes
UK10K_ALS5085273	NA	NA	male	NA	NA	0.372	3401146	6.045	8826	2.096	0.3	25.1	12.22	0	NA	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_ALS5085274	NA	NA	male	NA	NA	0.303	3386195	6.227	5478	2.091	0.2	23.36	12.71	0	NA	NA	NA	NA	NA	NA	25	yes	yes	yes	yes	yes	yes
UK10K_ALS5085275	NA	NA	male	NA	NA	0.381	3381337	5	4430	2.094	0.1	22.64	13.05	0	NA	NA	NA	NA	NA	NA	20	yes	yes	yes	yes	yes	yes
UK10K_ALS5085276	NA	NA	male	NA	NA	0.343	3382168	5.318	4931	2.091	0.2	23	13.1	0	NA	NA	NA	NA	NA	NA	25	yes	yes	yes	yes	yes	yes
UK10K_ALS5085277	NA	NA	male	NA	NA	0.398	3395477	5	4893	2.092	0.2	24.98	12.24	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_ALS5085278	NA	NA	male	NA	NA	0.288	3384959	6	5100	2.09	0.3	23.25	12.88	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_ALS5085280	NA	NA	male	NA	NA	0.375	3380118	5	4204	2.093	0.3	24.23	11.92	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5085281	NA	NA	male	NA	NA	0.496	3382266	5	4207	2.092	0.4	22.94	12.3	0	NA	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_ALS5085282	NA	NA	male	NA	NA	0.262	3396754	6.182	4962	2.093	0.1	24.61	11.72	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5085283	NA	NA	male	NA	NA	0.374	3369845	5	5011	2.095	0.2	23.62	13.12	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085284	NA	NA	male	NA	NA	0.418	3391030	5	4336	2.095	0.3	24.49	12.28	0	NA	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_ALS5085285	NA	NA	male	NA	NA	0.363	3384808	5.364	4825	2.092	0.3	24.73	11.57	0	NA	NA	NA	NA	NA	NA	28	yes	yes	yes	yes	yes	yes
UK10K_ALS5085286	NA	NA	male	NA	NA	0.297	3398792	5.909	4678	2.092	0.3	23.12	12.38	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085287	NA	NA	male	NA	NA	0.412	3385657	5	4553	2.094	0.3	24.04	12.69	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085288	NA	NA	male	NA	NA	0.391	3412064	5.909	7203	2.094	0.2	22.74	12.47	0	NA	NA	NA	NA	NA	NA	35	yes	yes	yes	yes	yes	yes
UK10K_ALS5085289	NA	NA	male	NA	NA	0.327	3398080	5.636	5053	2.092	0.2	24.44	11.97	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085290	NA	NA	male	NA	NA	0.307	3388809	6.455	5340	2.093	0.1	22.34	12.86	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085291	NA	NA	male	NA	NA	0.354	3389233	5.727	4853	2.092	0.3	23.67	12.67	0	NA	NA	NA	NA	NA	NA	26	yes	yes	yes	yes	yes	yes
UK10K_ALS5085292	NA	NA	male	NA	NA	0.258	3391910	6.955	5385	2.093	0.3	24.57	12.76	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5085293	NA	NA	male	NA	NA	0.37	3392387	5.273	4518	2.092	0.2	23.62	11.77	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085294	NA	NA	male	NA	NA	0.381	3379829	5.045	4040	2.094	0.2	23.38	12.32	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085295	NA	NA	male	NA	NA	0.349	3370839	5.409	4429	2.094	0.2	23.17	12.66	0	NA	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_ALS5085296	NA	NA	male	NA	NA	0.33	3379796	6.045	6049	2.09	0.2	25.04	12.55	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085297	NA	NA	male	NA	NA	0.324	3377566	6	5078	2.092	0.2	22.97	12.29	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085298	NA	NA	male	NA	NA	0.279	3369549	6.227	5203	2.093	0.2	23.99	12.27	0	NA	NA	NA	NA	NA	NA	26	yes	yes	yes	yes	yes	yes
UK10K_ALS5085299	NA	NA	male	NA	NA	0.308	3393171	5.909	4618	2.091	0.2	23.68	12.39	0	NA	NA	NA	NA	NA	NA	21	yes	yes	yes	yes	yes	yes
UK10K_ALS5085300	NA	NA	male	NA	NA	0.369	3386164	6.227	5195	2.091	0.4	23.57	12.61	0	NA	NA	NA	NA	NA	NA	21	yes	yes	yes	yes	yes	yes
UK10K_ALS5085301	NA	NA	male	NA	NA	0.336	3392195	6	4623	2.091	0.2	23.53	11.45	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085302	NA	NA	male	NA	NA	0.305	3382064	6.273	5631	2.091	0.2	24.01	12.03	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5085303	NA	NA	male	NA	NA	0.259	3378066	8.045	6383	2.091	0.3	22.26	12.73	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5085304	NA	NA	male	NA	NA	0.251	3399484	7.318	7189	2.093	0.1	23.59	12.83	0	NA	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_ALS5085305	NA	NA	male	NA	NA	0.295	3393126	7.136	6455	2.093	0.1	23.7	12.58	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5085306	NA	NA	male	NA	NA	0.327	3390401	6	4801	2.092	0.2	23.4	12.7	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5085307	NA	NA	male	NA	NA	0.409	3384978	6.227	5436	2.092	0.3	23.31	13.41	0	NA	NA	NA	NA	NA	NA	26	yes	yes	yes	yes	yes	yes
UK10K_ALS5085308	NA	NA	male	NA	NA	0.307	3382290	6.636	5239	2.089	0.3	23.75	12.51	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085309	NA	NA	male	NA	NA	0.333	3400015	6	4826	2.092	0.1	23.63	12.58	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085310	NA	NA	male	NA	NA	0.371	3378186	5.455	4798	2.093	0.3	22.69	13.07	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085311	NA	NA	male	NA	NA	0.38	3386510	5.455	4983	2.093	0.2	22.93	12.32	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5085312	NA	NA	male	NA	NA	0.372	3386917	5.909	5232	2.092	0.2	23.3	12.89	0	NA	NA	NA	NA	NA	NA	33	yes	yes	yes	yes	yes	yes
UK10K_ALS5085313	NA	NA	male	NA	NA	0.379	3377644	5.273	4409	2.097	0.3	23.25	12.69	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5085314	NA	NA	male	NA	NA	0.404	3399939	7.045	5864	2.091	0.1	24.5	12.17	0	NA	NA	NA	NA	NA	NA	26	yes	yes	yes	yes	yes	yes
UK10K_ALS5085316	NA	NA	male	NA	NA	0.321	3385181	6.273	5440	2.094	0.3	24.53	12.01	0	NA	NA	NA	NA	NA	NA	31	yes	yes	yes	yes	yes	yes
UK10K_ALS5085317	NA	NA	male	NA	NA	0.374	3396214	5.955	4923	2.092	0.2	25.18	11.48	0	NA	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_ALS5085318	NA	NA	male	NA	NA	0.312	3381137	6.455	6777	2.093	0.2	22.78	12.69	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085319	NA	NA	male	NA	NA	0.319	3421664	6.136	7027	2.093	0.1	23.58	12.02	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085320	NA	NA	male	NA	NA	0.256	3391701	7.227	6122	2.094	0.2	23.42	12.9	0	NA	NA	NA	NA	NA	NA	29	yes	yes	yes	yes	yes	yes
UK10K_ALS5085321	NA	NA	male	NA	NA	0.276	3388875	7.045	5950	2.089	0.1	24.35	12.49	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
UK10K_ALS5085322	NA	NA	male	NA	NA	0.245	3390017	7.682	6256	2.094	0.2	24.55	12.34	0	NA	NA	NA	NA	NA	NA	34	yes	yes	yes	yes	yes	yes
UK10K_ALS5085323	NA	NA	male	NA	NA	0.286	3384989	6.909	5293	2.093	0.1	23.74	12.69	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085324	NA	NA	male	NA	NA	0.276	3377696	7.182	6854	2.093	0.2	23.37	12.78	0	NA	NA	NA	NA	NA	NA	30	yes	yes	yes	yes	yes	yes
UK10K_ALS5085325	NA	NA	male	NA	NA	0.329	3373210	5.318	4264	2.094	0.2	23.45	12.73	0	NA	NA	NA	NA	NA	NA	21	yes	yes	yes	yes	yes	yes
UK10K_ALS5085326	NA	NA	male	NA	NA	0.322	3399057	6.227	5964	2.093	0.2	24.24	12.57	0	NA	NA	NA	NA	NA	NA	32	yes	yes	yes	yes	yes	yes
